Type,Dir,Sx,Az,A,B,AT,BT,H1,MY,MN,R1,INCL,HZ,WZ,H2,R2,KH,UEB,B1,AK1,BW1,AK3,HW2,BHS,BW,BGES,CE,DFA,R1x,R1y,R2x,R2y,Offset,WR2,BRK
9,L,651.500000,2.478200,196.300003,900.599976,75.660011,710.429993,251.000000,326.000000,326.000000,260.000000,0.000000,39.000000,0.000000,529.000000,8879.000000,894.000000,15.772597,474.000000,125.000000,0.000000,125.000000,475.000000,475.000000,599.000000,1500.000000,153.000000,2.000000,640.599976,326.000000,-7978.400024,365.000000,96.000000,0.000000,0
9,L,652.000000,2.462100,149.000000,900.299988,60.279999,723.349976,221.000000,281.000000,281.000000,226.000000,0.000000,30.000000,0.000000,513.000000,10000.000000,823.000000,11.000000,475.000000,125.000000,0.000000,125.000000,475.000000,475.000000,600.000000,1500.000000,151.000000,1.000000,674.299988,281.000000,-9099.700012,311.000000,96.000000,0.000000,0
9,L,652.500000,2.454500,106.599998,900.099976,45.240002,736.109985,194.000000,239.000000,239.000000,197.000000,0.000000,21.000000,0.000000,499.000000,10000.000000,760.000000,8.000000,475.000000,125.000000,0.000000,125.000000,475.000000,475.000000,600.000000,1500.000000,150.000000,0.000000,703.099976,239.000000,-9099.900024,260.000000,96.000000,0.000000,0
9,L,653.000000,2.453800,70.000000,900.000000,31.110001,748.210022,170.000000,202.000000,202.000000,172.000000,0.000000,14.000000,0.000000,489.000000,10000.000000,705.000000,5.000000,475.000000,125.000000,0.000000,125.000000,475.000000,475.000000,600.000000,1500.000000,150.000000,0.000000,728.000000,202.000000,-9100.000000,216.000000,96.000000,0.000000,0
9,L,653.500000,2.453800,40.299999,900.000000,18.660000,758.929993,151.000000,170.000000,170.000000,152.000000,0.000000,8.000000,0.000000,482.000000,10000.000000,661.000000,3.000000,475.000000,125.000000,0.000000,125.000000,475.000000,475.000000,600.000000,1500.000000,150.000000,0.000000,748.000000,170.000000,-9100.000000,178.000000,96.000000,0.000000,0
9,L,654.000000,2.453800,18.299999,900.000000,8.740000,767.469971,137.000000,146.000000,146.000000,137.000000,0.000000,4.000000,0.000000,478.000000,10000.000000,627.000000,1.000000,475.000000,125.000000,0.000000,125.000000,475.000000,475.000000,600.000000,1500.000000,150.000000,0.000000,763.000000,146.000000,-9100.000000,150.000000,96.000000,0.000000,0
9,L,654.500000,2.453800,4.700000,900.000000,2.270000,773.039978,128.000000,130.000000,130.000000,128.000000,0.000000,1.000000,0.000000,476.000000,10000.000000,607.000000,0.000000,475.000000,125.000000,0.000000,125.000000,475.000000,475.000000,600.000000,1500.000000,150.000000,0.000000,772.000000,130.000000,-9100.000000,131.000000,96.000000,0.000000,0
s,T,655.000000,2.453800,0.000000,750.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,96.000000,0.000000,0
s,T,655.500000,2.453800,0.000000,750.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,96.000000,0.000000,0
s,T,656.000000,2.453800,0.000000,750.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,96.000000,0.000000,0
s,T,656.500000,2.453800,0.000000,750.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,96.000000,0.000000,0
s,T,657.000000,2.453800,0.000000,750.000000,0.000000,0.000000,0.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,96.000000,0.000000,0
10,R,657.500000,2.459100,35.300000,900.000000,16.440000,760.840000,148.000000,164.000000,164.000000,148.000000,0.000000,5.000000,0.000000,466.000000,10000.000000,636.000000,2.000000,475.000000,125.000000,0.000000,125.000000,475.000000,475.000000,600.000000,1500.000000,150.000000,0.000000,752.000000,164.000000,-9100.000000,169.000000,96.000000,0.000000,0
10,R,658.000000,2.480800,85.500000,900.000000,37.250000,742.920000,180.000000,218.000000,218.000000,182.000000,0.000000,12.000000,0.000000,464.000000,10000.000000,693.000000,5.000000,475.000000,125.000000,0.000000,125.000000,475.000000,475.000000,600.000000,1500.000000,150.000000,0.000000,718.000000,218.000000,-9100.000000,230.000000,96.000000,0.000000,0
10,R,658.500000,2.519500,142.200000,900.000000,57.960000,725.090000,216.000000,274.000000,274.000000,221.000000,0.000000,19.000000,0.000000,468.000000,10000.000000,762.000000,8.000000,475.000000,125.000000,0.000000,125.000000,475.000000,475.000000,600.000000,1500.000000,150.000000,0.000000,679.000000,274.000000,-9100.000000,293.000000,96.000000,0.000000,0
10,R,659.000000,2.574900,202.500000,900.000000,77.540000,708.230000,255.000000,332.000000,332.000000,265.000000,0.000000,28.000000,0.000000,478.000000,9470.000000,838.000000,12.071263,475.000000,125.000000,0.000000,125.000000,475.000000,475.000000,600.000000,1500.000000,150.000000,0.000000,635.000000,332.000000,-8570.000000,360.000000,96.000000,0.000000,0
10,R,659.500000,2.647200,264.600000,900.600000,95.680000,693.180000,294.000000,389.000000,389.000000,311.000000,0.000000,36.000000,0.000000,493.000000,7254.000000,918.000000,16.772147,474.000000,125.000000,0.000000,125.000000,475.000000,475.000000,599.000000,1500.000000,151.000000,1.000000,589.600000,389.000000,-6353.400000,425.000000,96.000000,0.000000,0
10,R,660.000000,2.736400,327.500000,901.700000,112.370000,679.950000,333.000000,445.000000,445.000000,361.000000,0.000000,45.000000,0.000000,512.000000,5866.000000,1002.000000,22.387076,473.000000,125.000000,0.000000,125.000000,475.000000,475.000000,598.000000,1500.000000,154.000000,3.000000,540.700000,445.000000,-4964.300000,490.000000,96.000000,0.000000,0
10,R,660.500000,2.842400,390.100000,903.300000,127.660000,668.320000,372.000000,499.000000,499.000000,412.000000,0.000000,53.000000,0.000000,535.000000,4926.000000,1087.000000,29.138658,472.000000,125.000000,0.000000,125.000000,475.000000,475.000000,597.000000,1500.000000,158.000000,5.000000,491.300000,499.000000,-4022.700000,552.000000,96.000000,0.000000,0
10,R,661.000000,2.965300,452.000000,905.200000,141.650000,658.140000,410.000000,552.000000,552.000000,464.000000,0.000000,62.000000,0.000000,560.000000,4254.000000,1173.000000,36.887836,470.000000,125.000000,0.000000,125.000000,475.000000,475.000000,595.000000,1500.000000,163.000000,8.000000,441.200000,552.000000,-3348.800000,614.000000,96.000000,0.000000,0
10,R,661.500000,3.105000,512.400100,907.400000,154.420000,649.260000,447.000000,602.000000,602.000000,517.000000,0.000000,70.000000,0.000000,586.000000,3753.000000,1258.000000,46.031832,468.000000,125.000000,0.000000,125.000000,475.000000,475.000000,593.000000,1500.000000,169.000000,11.000000,390.400000,602.000000,-2845.600000,672.000000,96.000000,0.000000,0
10,R,662.000000,3.261600,570.900000,909.800000,166.090000,641.570000,484.000000,650.000000,650.000000,570.000000,0.000000,78.000000,0.000000,614.000000,3369.000000,1342.000000,56.423208,465.000000,125.000000,0.000000,125.000000,475.000000,475.000000,590.000000,1500.000000,175.000000,15.000000,339.800000,650.000000,-2459.200000,728.000000,96.000000,0.000000,0
10,R,662.500000,3.435100,627.200000,912.500000,176.750000,634.940000,518.000000,695.000000,695.000000,623.000000,0.000000,86.000000,0.000000,643.000000,3067.000000,1424.000000,68.160224,463.000000,125.000000,0.000000,125.000000,475.000000,475.000000,588.000000,1500.000000,181.000000,19.000000,289.500000,695.000000,-2154.500000,781.000000,96.000000,0.000000,0
10,R,663.000000,3.625300,681.000000,915.300000,186.470000,629.280000,551.000000,738.000000,738.000000,674.000000,0.000000,93.000000,0.000000,672.000000,2825.000000,1503.000000,81.090198,460.000000,125.000000,0.000000,125.000000,475.000000,475.000000,585.000000,1500.000000,188.000000,23.000000,241.300000,738.000000,-1909.700000,831.000000,96.000000,0.000000,0
10,R,663.500000,3.832500,731.900000,918.200000,195.340000,624.500000,583.000000,778.000000,778.000000,725.000000,0.000000,100.000000,0.000000,701.000000,2629.000000,1578.000000,94.904303,457.000000,125.000000,0.000000,125.000000,475.000000,475.000000,582.000000,1500.000000,196.000000,27.000000,193.200000,778.000000,-1710.800000,878.000000,96.000000,0.000000,0
10,R,664.000000,4.056500,779.900000,921.300000,203.410000,620.520000,612.000000,815.000000,815.000000,773.000000,0.000000,106.000000,0.000000,729.000000,2467.000000,1650.000000,110.169926,460.000000,125.000000,0.000000,125.000000,475.000000,475.000000,585.000000,1506.000000,203.000000,38.000000,148.300000,815.000000,-1545.700000,921.000000,96.000000,0.000000,0
10,R,664.500000,4.297300,824.800000,924.500000,210.750000,617.270000,639.000000,850.000000,850.000000,819.000000,0.000000,112.000000,0.000000,756.000000,2333.000000,1718.000000,125.885821,472.000000,125.000000,1.000000,125.000000,475.000000,475.000000,599.000000,1523.000000,211.000000,58.000000,105.500000,850.000000,-1408.500000,962.000000,96.000000,0.000000,0
10,R,665.000000,4.555000,866.300000,927.800000,217.410000,614.690000,665.000000,882.000000,882.000000,862.000000,0.000000,118.000000,0.000000,782.000000,2221.000000,1782.000000,142.222234,482.000000,125.000000,4.000000,124.000000,476.000000,476.000000,611.000000,1539.000000,220.000000,74.000000,65.800000,882.000000,-1293.200000,1000.000000,96.000000,0.000000,0
10,R,665.500000,4.829500,904.600000,931.200000,223.430000,612.730000,688.000000,911.000000,911.000000,903.000000,0.000000,123.000000,0.000000,806.000000,2128.000000,1841.000000,158.955816,491.000000,125.000000,7.000000,123.000000,477.000000,477.000000,623.000000,1554.000000,228.000000,88.000000,28.200000,911.000000,-1196.800000,1034.000000,96.000000,0.000000,0
10,R,666.000000,5.120900,939.400000,934.600000,939.000000,935.000000,0.000000,939.000000,939.000000,0.000000,0.000000,128.000000,0.000000,827.000000,2049.000000,1895.000000,174.748950,498.000000,125.000000,11.000000,122.000000,478.000000,478.000000,634.000000,1569.000000,236.000000,101.000000,934.600000,939.000000,-1114.400000,1067.000000,96.000000,0.000000,0
10,R,666.500000,5.429200,970.700000,938.000000,971.000000,938.000000,0.000000,971.000000,971.000000,0.000000,0.000000,132.000000,0.000000,841.000000,1983.000000,1944.000000,187.169273,505.000000,125.000000,15.000000,121.000000,479.000000,479.000000,645.000000,1583.000000,245.000000,113.000000,938.000000,971.000000,-1045.000000,1103.000000,96.000000,0.000000,0
10,R,667.000000,5.754300,998.500000,941.400000,999.000000,941.000000,0.000000,999.000000,999.000000,0.000000,0.000000,136.000000,0.000000,853.000000,1928.000000,1988.000000,198.961250,510.000000,125.000000,20.000000,120.000000,480.000000,481.000000,655.000000,1596.000000,254.000000,123.000000,941.400000,999.000000,-986.600000,1135.000000,96.000000,0.000000,0
10,R,667.500000,6.090900,1022.900000,944.900000,1023.000000,945.000000,0.000000,1023.000000,1023.000000,0.000000,0.000000,139.000000,0.000000,864.000000,1882.000000,2026.000000,210.046651,514.000000,125.000000,25.000000,118.000000,482.000000,482.000000,664.000000,1609.000000,262.000000,132.000000,944.900000,1023.000000,-937.100000,1162.000000,96.000000,0.000000,0
10,R,668.000000,6.428000,1043.800000,948.300000,1044.000000,948.000000,0.000000,1044.000000,1044.000000,0.000000,0.000000,142.000000,0.000000,873.000000,1844.000000,2060.000000,220.282044,517.000000,125.000000,31.000000,117.000000,483.000000,484.000000,672.000000,1621.000000,271.000000,139.000000,948.300000,1044.000000,-895.700000,1186.000000,96.000000,0.000000,0
10,R,668.500000,6.765000,1061.400000,951.700000,1061.000000,952.000000,0.000000,1061.000000,1061.000000,0.000000,0.000000,145.000000,0.000000,881.000000,1814.000000,2088.000000,228.858997,518.000000,125.000000,37.000000,115.000000,485.000000,486.000000,680.000000,1632.000000,279.000000,144.000000,951.700000,1061.000000,-862.300000,1206.000000,96.000000,0.000000,0
10,R,669.000000,7.102000,1075.500000,955.000000,1076.000000,955.000000,0.000000,1076.000000,1076.000000,0.000000,0.000000,147.000000,0.000000,888.000000,1790.000000,2110.000000,235.223167,520.000000,125.000000,43.000000,114.000000,486.000000,488.000000,688.000000,1643.000000,288.000000,150.000000,955.000000,1076.000000,-835.000000,1223.000000,96.000000,0.000000,0
10,R,669.500000,7.439100,1086.400000,958.300000,1086.000000,958.000000,0.000000,1086.000000,1086.000000,0.000000,0.000000,148.000000,0.000000,893.000000,1772.000000,2128.000000,242.049674,521.000000,124.000000,49.000000,112.000000,488.000000,490.000000,694.000000,1653.000000,296.000000,154.000000,958.300000,1086.000000,-813.700000,1234.000000,96.000000,0.000000,0
10,R,670.000000,7.776100,1094.000000,961.600000,1094.000000,962.000000,0.000000,1094.000000,1094.000000,0.000000,0.000000,149.000000,0.000000,897.000000,1760.000000,2140.000000,245.737473,520.000000,124.000000,56.000000,111.000000,489.000000,492.000000,701.000000,1662.000000,304.000000,157.000000,961.600000,1094.000000,-798.400000,1243.000000,96.000000,0.000000,0
10,R,670.500000,8.113100,1098.500000,964.700000,1099.000000,965.000000,0.000000,1099.000000,1099.000000,0.000000,0.000000,150.000000,0.000000,899.000000,1752.000000,2148.000000,248.237053,520.000000,124.000000,62.000000,109.000000,491.000000,495.000000,707.000000,1671.000000,312.000000,161.000000,964.700000,1099.000000,-787.300000,1249.000000,96.000000,0.000000,0
10,R,671.000000,8.450200,1100.000000,967.800000,1100.000000,968.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,518.000000,124.000000,69.000000,108.000000,492.000000,497.000000,711.000000,1679.000000,319.000000,162.000000,967.800000,1100.000000,-782.200000,1250.000000,96.000000,0.000000,0
10,R,671.500000,8.787200,1100.000000,970.700000,1100.000000,971.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,517.000000,124.000000,76.000000,106.000000,494.000000,500.000000,716.000000,1687.000000,327.000000,163.000000,970.700000,1100.000000,-779.300000,1250.000000,96.000000,0.000000,0
10,R,672.000000,9.124200,1100.000000,973.600000,1100.000000,974.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,515.000000,123.000000,82.000000,105.000000,495.000000,502.000000,721.000000,1694.000000,334.000000,164.000000,973.600000,1100.000000,-776.400000,1250.000000,96.000000,0.000000,0
10,R,672.500000,9.461300,1100.000000,976.300000,1100.000000,976.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,514.000000,123.000000,88.000000,103.000000,497.000000,505.000000,725.000000,1701.000000,341.000000,165.000000,976.300000,1100.000000,-773.700000,1250.000000,96.000000,0.000000,0
10,R,673.000000,9.798300,1100.000000,979.000000,1100.000000,979.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,512.000000,123.000000,95.000000,102.000000,498.000000,507.000000,729.000000,1708.000000,347.000000,166.000000,979.000000,1100.000000,-771.000000,1250.000000,96.000000,0.000000,0
10,R,673.500000,10.135300,1100.000000,981.400000,1100.000000,981.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,511.000000,123.000000,101.000000,100.000000,500.000000,510.000000,734.000000,1715.000000,354.000000,167.000000,981.400000,1100.000000,-768.600000,1250.000000,96.000000,0.000000,0
10,R,674.000000,10.472400,1100.000000,983.800000,1100.000000,984.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,509.000000,122.000000,107.000000,99.000000,501.000000,512.000000,738.000000,1722.000000,359.000000,167.000000,983.800000,1100.000000,-766.200000,1250.000000,96.000000,0.000000,0
10,R,674.500000,10.809400,1100.000000,986.000000,1100.000000,986.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,508.000000,122.000000,112.000000,98.000000,502.000000,515.000000,742.000000,1728.000000,365.000000,168.000000,986.000000,1100.000000,-764.000000,1250.000000,96.000000,0.000000,0
10,R,675.000000,11.146400,1100.000000,988.000000,1100.000000,988.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,507.000000,122.000000,117.000000,97.000000,503.000000,517.000000,746.000000,1734.000000,370.000000,169.000000,988.000000,1100.000000,-762.000000,1250.000000,96.000000,0.000000,0
10,R,675.500000,11.483500,1100.000000,989.900000,1100.000000,990.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,506.000000,121.000000,122.000000,96.000000,504.000000,519.000000,750.000000,1740.000000,375.000000,170.000000,989.900000,1100.000000,-760.100000,1250.000000,96.000000,0.000000,0
10,R,676.000000,11.820500,1100.000000,991.700000,1100.000000,992.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,505.000000,121.000000,127.000000,95.000000,505.000000,521.000000,754.000000,1745.000000,379.000000,170.000000,991.700000,1100.000000,-758.300000,1250.000000,96.000000,0.000000,0
10,R,676.500000,12.157500,1100.000000,993.300000,1100.000000,993.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,505.000000,121.000000,131.000000,94.000000,506.000000,523.000000,757.000000,1750.000000,383.000000,171.000000,993.300000,1100.000000,-756.700000,1250.000000,96.000000,0.000000,0
10,R,677.000000,12.494600,1100.000000,994.700000,1100.000000,995.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,503.000000,121.000000,135.000000,93.000000,507.000000,525.000000,759.000000,1754.000000,387.000000,171.000000,994.700000,1100.000000,-755.300000,1250.000000,96.000000,0.000000,0
10,R,677.500000,12.831600,1100.000000,995.900000,1100.000000,996.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,503.000000,121.000000,139.000000,92.000000,508.000000,526.000000,762.000000,1758.000000,390.000000,172.000000,995.900000,1100.000000,-754.100000,1250.000000,96.000000,0.000000,0
10,R,678.000000,13.168600,1100.000000,997.000000,1100.000000,997.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,502.000000,120.000000,142.000000,91.000000,509.000000,528.000000,764.000000,1761.000000,393.000000,171.000000,997.000000,1100.000000,-753.000000,1250.000000,96.000000,0.000000,0
10,R,678.500000,13.505700,1100.000000,997.900000,1100.000000,998.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,502.000000,120.000000,144.000000,91.000000,509.000000,529.000000,767.000000,1764.000000,395.000000,172.000000,997.900000,1100.000000,-752.100000,1250.000000,96.000000,0.000000,0
10,R,679.000000,13.842700,1100.000000,998.700000,1100.000000,999.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,501.000000,120.000000,146.000000,91.000000,509.000000,530.000000,768.000000,1766.000000,397.000000,172.000000,998.700000,1100.000000,-751.300000,1250.000000,96.000000,0.000000,0
10,R,679.500000,14.179700,1100.000000,999.300000,1100.000000,999.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,501.000000,120.000000,148.000000,90.000000,510.000000,531.000000,769.000000,1768.000000,398.000000,172.000000,999.300000,1100.000000,-750.700000,1250.000000,96.000000,0.000000,0
10,R,680.000000,14.516800,1100.000000,999.700000,1100.000000,1000.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,500.000000,120.000000,149.000000,90.000000,510.000000,531.000000,769.000000,1769.000000,399.000000,172.000000,999.700000,1100.000000,-750.300000,1250.000000,96.000000,0.000000,0
10,R,680.500000,14.853800,1100.000000,999.900000,1100.000000,1000.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,500.000000,120.000000,150.000000,90.000000,510.000000,532.000000,770.000000,1770.000000,400.000000,172.000000,999.900000,1100.000000,-750.100000,1250.000000,96.000000,0.000000,0
10,R,681.000000,15.190800,1100.000000,1000.000000,1100.000000,1000.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,500.000000,120.000000,150.000000,90.000000,510.000000,532.000000,770.000000,1770.000000,400.000000,172.000000,1000.000000,1100.000000,-750.000000,1250.000000,96.000000,0.000000,0
10,R,681.500000,15.527900,1100.000000,999.800000,1100.000000,1000.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,500.000000,120.000000,150.000000,90.000000,510.000000,532.000000,770.000000,1770.000000,400.000000,172.000000,999.800000,1100.000000,-750.200000,1250.000000,96.000000,0.000000,0
10,R,682.000000,15.864900,1100.000000,999.500000,1100.000000,999.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,501.000000,120.000000,149.000000,90.000000,510.000000,531.000000,769.000000,1769.000000,399.000000,172.000000,999.500000,1100.000000,-750.500000,1250.000000,96.000000,0.000000,0
10,R,682.500000,16.201900,1100.000000,998.900000,1100.000000,999.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,501.000000,120.000000,147.000000,90.000000,510.000000,531.000000,769.000000,1767.000000,397.000000,172.000000,998.900000,1100.000000,-751.100000,1250.000000,96.000000,0.000000,0
10,R,683.000000,16.539000,1100.000000,998.100000,1100.000000,998.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,502.000000,120.000000,146.000000,91.000000,509.000000,530.000000,768.000000,1766.000000,395.000000,172.000000,998.100000,1100.000000,-751.900000,1250.000000,96.000000,0.000000,0
10,R,683.500000,16.876000,1100.000000,997.200000,1100.000000,997.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,502.000000,120.000000,144.000000,91.000000,509.000000,529.000000,766.000000,1763.000000,393.000000,170.000000,997.200000,1100.000000,-752.800000,1250.000000,96.000000,0.000000,0
10,R,684.000000,17.213000,1100.000000,996.100000,1100.000000,996.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,503.000000,120.000000,141.000000,92.000000,508.000000,528.000000,764.000000,1761.000000,390.000000,170.000000,996.100000,1100.000000,-753.900000,1250.000000,96.000000,0.000000,0
10,R,684.500000,17.546500,1100.000000,994.900000,1100.000000,995.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,504.000000,121.000000,138.000000,92.000000,508.000000,526.000000,763.000000,1758.000000,387.000000,170.000000,994.900000,1100.000000,-755.100000,1250.000000,96.000000,0.000000,0
10,R,685.000000,17.874300,1100.000000,993.600000,1100.000000,994.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,504.000000,121.000000,135.000000,93.000000,507.000000,525.000000,760.000000,1754.000000,384.000000,169.000000,993.600000,1100.000000,-756.400000,1250.000000,96.000000,0.000000,0
10,R,685.500000,18.196600,1100.000000,992.100000,1100.000000,992.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,505.000000,121.000000,132.000000,93.000000,507.000000,523.000000,758.000000,1750.000000,380.000000,168.000000,992.100000,1100.000000,-757.900000,1250.000000,96.000000,0.000000,0
10,R,686.000000,18.513200,1100.000000,990.500000,1100.000000,991.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,506.000000,121.000000,128.000000,94.000000,506.000000,522.000000,756.000000,1747.000000,376.000000,168.000000,990.500000,1100.000000,-759.500000,1250.000000,96.000000,0.000000,0
10,R,686.500000,18.824200,1100.000000,988.800000,1100.000000,989.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,507.000000,121.000000,125.000000,95.000000,505.000000,520.000000,753.000000,1742.000000,372.000000,166.000000,988.800000,1100.000000,-761.200000,1250.000000,96.000000,0.000000,0
10,R,687.000000,19.129600,1100.000000,987.000000,1100.000000,987.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,508.000000,122.000000,121.000000,96.000000,504.000000,518.000000,750.000000,1737.000000,367.000000,165.000000,987.000000,1100.000000,-763.000000,1250.000000,96.000000,0.000000,0
10,R,687.500000,19.429300,1100.000000,985.100000,1100.000000,985.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,509.000000,122.000000,117.000000,97.000000,503.000000,517.000000,747.000000,1732.000000,363.000000,164.000000,985.100000,1100.000000,-764.900000,1250.000000,96.000000,0.000000,0
10,R,688.000000,19.723500,1100.000000,983.100000,1100.000000,983.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,511.000000,122.000000,112.000000,98.000000,502.000000,515.000000,745.000000,1728.000000,358.000000,164.000000,983.100000,1100.000000,-766.900000,1250.000000,96.000000,0.000000,0
10,R,688.500000,20.012000,1100.000000,981.000000,1100.000000,981.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,511.000000,122.000000,108.000000,99.000000,501.000000,513.000000,741.000000,1722.000000,352.000000,161.000000,981.000000,1100.000000,-769.000000,1250.000000,96.000000,0.000000,0
10,R,689.000000,20.294900,1100.000000,978.800000,1100.000000,979.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,900.000000,1750.000000,2150.000000,249.166898,513.000000,122.000000,104.000000,100.000000,500.000000,511.000000,739.000000,1718.000000,347.000000,161.000000,978.800000,1100.000000,-771.200000,1250.000000,96.000000,0.000000,0
10,R,689.500000,20.572200,1099.900000,976.600000,1100.000000,977.000000,0.000000,1100.000000,1100.000000,0.000000,0.000000,150.000000,0.000000,899.000000,1750.000000,2149.000000,248.567684,513.000000,123.000000,99.000000,101.000000,499.000000,509.000000,735.000000,1712.000000,342.000000,158.000000,976.600000,1100.000000,-773.400000,1250.000000,96.000000,0.000000,0
